survey_id,wtp,start,end,survey_type,survey_version,country,community,sex,boat_status,boat_power,boat_length,choice,package_nopackage,fishing_organization,punishment_severity,mpa,age,years_fishing,education,digits,gear_handline,gear_spear,gear_traps,gear_gillnet,gear_mobilenet,gear_statline,gear_buceo,gear_other,other_gear,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_gps,fishtech_vesseltrack,fishtech_other,fishtech_none,other_fishtech,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,rank_one,rank_two,rank_three,rank_four,income_usd,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c
6027,1,2019-09-17 22:08,2019-09-17 23:43,data,13,MEX,ALT,M,own,no,7,2,package_chosen,yes,weak,yes,51,31,vocational,0,1,0,0,0,1,0,0,1,ChangO,0,0,0,0,1,1,1,0,Zanahoria no se USA ya,1,0,0,0,1,0,0,1,1,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,364,agree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,trust_sw,distrust_sw,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,NA,NA,NA,distrust_entirely,distrust_entirely,distrust_entirely,n_a,unsatisfied,satisfied
6028,1,2019-09-17 23:43,2019-09-17 23:59,data,11,MEX,ALT,M,own,no,7,1,package_chosen,yes,strong,yes,44,25,other,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,weather,corruption,520,agree_str,disagree,agree,agree,disagree_str,disagree_str,disagree,disagree,agree,neutral,neutral,trust_sw,distrust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,trust_sw,trust_sw,neutral,n_a,n_a,n_a
6029,2,2019-09-18 0:01,2019-09-18 0:25,data,9,MEX,ALT,M,own,yes,8,1,package_chosen,yes,weak,yes,47,30,secondary,0,1,0,0,0,1,0,0,1,Chango,0,1,0,0,1,1,1,0,Zanahoria usa para afuera,0,1,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,3120,agree_str,disagree,neutral,agree,agree,disagree_str,agree_str,agree,agree,distrust_sw,distrust_entirely,distrust_sw,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_sw,trust_sw,distrust_entirely,distrust_entirely,trust_sw,n_a,satisfied,unsatisfied_ext
6030,1,2019-09-18 0:29,2019-09-18 0:44,data,15,MEX,ALT,M,share_employee,yes,8,1,package_chosen,yes,moderate,yes,31,7,other,0,1,0,1,0,1,0,0,1,Chango,0,0,0,0,1,1,1,0,Zanahoria,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,468,agree,disagree,neutral,agree_str,disagree,disagree,neutral,neutral,agree,trust_sw,neutral,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,neutral,neutral,neutral,neutral,n_a,satisfied,satisfied
6031,2,2019-09-18 0:47,2019-09-18 1:06,data,8,MEX,ALT,M,own,yes,7,2,package_chosen,yes,strong,yes,39,20,other,0,1,0,0,0,1,0,0,1,Chango,0,0,0,0,1,1,1,0,Zanahoria usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,corruption,weather,468,agree,disagree,neutral,agree,agree,disagree,agree,agree,agree,trust_sw,distrust_sw,trust_sw,neutral,trust_sw,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,satisfied,satisfied,satisfied
6032,2,2019-09-18 1:08,2019-09-18 1:28,data,5,MEX,ALT,M,own,yes,7,2,package_chosen,yes,weak,yes,44,23,other,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,Zanahoria pa Mar abierto,0,1,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,468,agree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,neutral,trust_sw,trust_sw,distrust_entirely,distrust_entirely,trust_sw,NA,NA,NA,trust_sw,trust_sw,distrust_sw,n_a,neutral,neutral
6033,0,2019-09-18 23:16,2019-09-18 23:51,data,1,MEX,ALT,M,own,yes,8,2,package_chosen,yes,moderate,yes,48,28,secondary,0,1,0,0,0,1,0,0,1,Chango chinchorro,0,0,0,0,1,1,1,0,Zanahoria si usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,corruption,weather,iuu,trash_pollutin,623,agree_str,disagree,disagree,agree_str,disagree,disagree,agree_str,agree,agree,distrust_sw,distrust_entirely,neutral,distrust_entirely,distrust_entirely,distrust_sw,distrust_sw,NA,NA,distrust_entirely,distrust_entirely,distrust_sw,n_a,unsatisfied,satisfied
6034,2,2019-09-19 1:28,2019-09-19 1:50,data,2,MEX,ALT,M,own,yes,8,1,package_chosen,yes,weak,yes,45,34,secondary,0,1,0,1,1,1,1,0,1,Chinchorro lomera suripera,0,0,0,0,1,1,1,0,Zanahoria nunca mas dp de que fall<f3>,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,416,agree,disagree_str,disagree_str,agree_str,agree_str,disagree_str,agree_str,agree_str,agree_str,trust_entirely,trust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,trust_sw,distrust_entirely,trust_entirely,trust_entirely,distrust_sw,distrust_sw,trust_sw,satisfied_ext,neutral,satisfied
6035,2,2019-09-19 23:33,2019-09-19 23:53,data,3,MEX,ALT,M,own,no,7,2,package_chosen,yes,weak,yes,54,33,university,0,1,0,1,0,1,0,0,1,Suripera,1,0,0,0,0,1,1,0,Radio 3km.,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,weather,corruption,624,agree,agree,agree,agree,disagree_str,disagree_str,agree_str,agree_str,agree,trust_entirely,trust_entirely,trust_sw,distrust_entirely,distrust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,neutral,satisfied
6036,1,2019-09-19 23:54,2019-09-20 0:17,data,5,MEX,ALT,M,own,yes,8,2,package_chosen,yes,weak,yes,47,31,secondary,0,1,0,0,0,1,1,0,1,Chango.,0,1,0,0,1,1,1,0,Zanahoria cuando sale de la bahia,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,weather,corruption,416,agree_str,disagree,agree,agree_str,disagree,disagree,agree_str,agree,agree,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,n_a,satisfied,satisfied
6037,1,2019-09-20 0:21,2019-09-20 0:40,data,6,MEX,ALT,M,own,yes,6,2,package_chosen,yes,weak,yes,58,40,primary,0,1,1,0,0,1,0,0,1,Surupera chango,0,0,0,0,1,1,1,0,Otro aparato que va atras,0,1,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,416,NA,neutral,NA,NA,NA,NA,agree,agree_str,agree,trust_entirely,neutral,distrust_sw,trust_sw,trust_sw,trust_sw,NA,trust_sw,NA,trust_sw,trust_sw,trust_sw,NA,NA,NA
6038,1,2019-09-20 0:44,2019-09-20 1:25,data,11,MEX,ALT,M,own,yes,8,1,package_chosen,yes,weak,yes,45,26,other,0,1,0,0,1,1,0,0,1,Surupera,0,0,0,0,1,1,1,0,Zanahoria solo mar abierto solo 1 mes del a<f1>o,0,1,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,corruption,weather,780,agree_str,agree,agree,agree,disagree,disagree,agree,agree,agree,trust_sw,trust_sw,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,satisfied,satisfied,satisfied
6039,0,2019-09-21 17:13,2019-09-21 17:43,data,13,MEX,ALT,M,own,no,7,2,no_package,yes,strong,yes,52,32,other,0,1,0,1,1,0,0,0,1,Surupera chango chinchorro,0,0,0,0,0,1,1,0,Zanahoria no usa,0,1,0,0,1,0,0,1,0,1,0,0,0,0,weather,iuu,trash_pollutin,corruption,520,agree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,trust_sw,trust_sw,trust_sw,trust_sw,distrust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,NA,NA,NA
6040,2,2019-09-21 17:44,2019-09-21 18:35,data,14,MEX,ALT,M,share_collective,yes,8,2,package_chosen,no,strong,yes,58,43,secondary,0,1,0,1,1,1,0,0,1,Suripera,0,0,0,0,1,1,1,0,Sonda piola.,0,0,0,0,0,0,1,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,156,agree,disagree,agree,agree,disagree,disagree,agree,agree,NA,neutral,neutral,neutral,neutral,distrust_entirely,neutral,NA,distrust_sw,distrust_sw,trust_sw,distrust_sw,neutral,NA,NA,NA
6041,1,2019-09-21 21:04,2019-09-21 21:32,data,15,MEX,ALT,M,share_employee,yes,7,1,package_chosen,no,moderate,yes,18,2,other,0,1,0,0,1,1,0,0,1,Chango,0,0,0,0,1,1,1,0,Sonda peso y mecate,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,364,agree_str,disagree,disagree,agree,disagree,disagree,agree,agree,agree,trust_sw,distrust_sw,distrust_sw,distrust_entirely,distrust_entirely,trust_sw,NA,NA,NA,trust_sw,distrust_sw,distrust_entirely,n_a,n_a,satisfied
6042,4,2019-09-12 0:01,2019-09-12 0:58,data,2,MEX,ALT,M,own,yes,8,1,package_chosen,yes,moderate,no,59,38,primary,0,0,0,0,0,0,0,1,1,Buceo,0,0,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,0,0,0,0,corruption,trash_pollutin,weather,iuu,1300,agree,disagree_str,disagree,agree,agree,agree,agree,agree,agree,trust_entirely,distrust_sw,distrust_sw,distrust_sw,distrust_entirely,trust_sw,trust_sw,trust_sw,NA,trust_sw,trust_sw,NA,n_a,n_a,n_a
7001,1,2019-09-16 8:46,2019-09-18 12:32,data,13,IND,WKB,M,own,no,12,1,package_chosen,yes,strong,yes,44,21,secondary,0,1,0,0,0,0,0,0,0,Pancing tonda,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,284,agree_str,disagree,disagree,agree_str,agree,agree,agree_str,agree_str,agree,trust_entirely,neutral,trust_sw,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,satisfied,neutral,satisfied
7002,1,2019-09-16 8:44,2019-09-16 9:22,data,13,IND,WKB,M,own,yes,9,2,package_chosen,yes,weak,yes,47,30,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,iuu,weather,corruption,trash_pollutin,355,agree,strongly_disag,strongly_disag,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disag,strongly_disag,trust_entirely,somewhat_distr,trust_entirely,distrust_entir,distrust_entir,neutral,neutral,somewhat_distr,somewhat_trust,somewhat_trust,distrust_entir,trust_entirely,satisfied,extremely_sati,extremely_unsa
7003,3,2019-09-17 0:33,2019-09-18 12:31,data,11,IND,WKB,M,own,no,12,1,package_chosen,yes,strong,yes,47,20,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,weather,iuu,trash_pollutin,corruption,320,agree_str,disagree,agree,agree,neutral,neutral,agree_str,agree_str,agree_str,trust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,satisfied,neutral,satisfied
7004,3,2019-09-17 0:33,2019-09-17 0:55,data,11,IND,WKB,M,own,no,8,1,package_chosen,yes,weak,yes,42,32,secondary,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,0,0,1,1,0,1,1,0,0,iuu,weather,trash_pollutin,corruption,71,strongly_agree,strongly_disag,strongly_disag,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,neutral,trust_entirely,somewhat_trust,trust_entirely,somewhat_trust,neutral,neutral,neutral,somewhat_trust,somewhat_trust,neutral,neutral,trust_entirely,satisfied,satisfied,unsatisfied
7005,4,2019-09-17 2:15,2019-09-18 12:32,data,15,IND,WKB,M,own,no,10,1,package_chosen,yes,strong,yes,47,19,primary,0,1,0,0,0,0,0,0,0,Pancing gurita,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,284,agree_str,disagree,disagree,agree,neutral,neutral,agree,agree,agree,trust_entirely,neutral,trust_sw,trust_sw,trust_sw,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
7006,0,2019-09-17 1:21,2019-09-17 3:07,data,9,IND,WKB,M,own,no,10,1,package_chosen,no,strong,yes,37,98,primary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,322,NA,disagree,NA,agree_str,agree_str,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7007,2,2019-09-17 1:30,2019-09-17 1:48,data,9,IND,WKB,M,own,no,10,1,package_chosen,yes,weak,yes,42,20,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,0,0,0,0,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,106,strongly_agree,strongly_agree,agree,agree,agree,agree,strongly_agree,neutral,agree,neutral,neutral,neutral,somewhat_trust,neutral,neutral,neutral,neutral,trust_entirely,trust_entirely,neutral,somewhat_trust,satisfied,satisfied,neutral
7008,0,2019-09-17 2:05,2019-09-17 2:20,data,15,IND,WKB,M,own,no,9,2,no_package,yes,strong,yes,37,22,no_formal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,weather,iuu,corruption,trash_pollutin,71,agree,strongly_disag,agree,neutral,strongly_agree,strongly_agree,agree,agree,agree,trust_entirely,somewhat_trust,trust_entirely,somewhat_trust,somewhat_trust,neutral,neutral,somewhat_trust,trust_entirely,somewhat_trust,somewhat_trust,trust_entirely,satisfied,extremely_sati,satisfied
7009,1,2019-09-17 3:30,2019-09-17 3:48,data,8,IND,WKB,M,own,no,11,2,package_chosen,yes,weak,yes,35,15,no_formal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,1,0,0,0,0,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,568,strongly_agree,disagree,strongly_agree,disagree,agree,disagree,agree,agree,agree,trust_entirely,somewhat_trust,trust_entirely,somewhat_trust,somewhat_trust,neutral,neutral,neutral,trust_entirely,somewhat_trust,somewhat_trust,trust_entirely,satisfied,satisfied,neutral
7010,4,2019-09-17 8:22,2019-09-18 12:32,data,8,IND,WKB,M,own,no,9,2,package_chosen,no,strong,yes,22,15,primary,0,1,0,0,0,0,0,0,0,Pancing umpan,0,0,0,0,1,0,0,0,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,weather,iuu,trash_pollutin,corruption,284,agree_str,disagree,disagree,agree_str,neutral,neutral,disagree,agree,neutral,distrust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,neutral,trust_sw,neutral,neutral,trust_sw,trust_sw,neutral,neutral,neutral,neutral
7011,4,2019-09-17 8:48,2019-09-18 12:32,data,4,IND,WKB,M,own,no,9,1,package_chosen,no,strong,yes,34,19,primary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,355,agree_str,disagree_str,disagree,agree_str,neutral,neutral,agree,agree,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_entirely,neutral,trust_sw,trust_sw,trust_sw,trust_entirely,trust_entirely,distrust_entirely,neutral,neutral,neutral
7012,2,2019-09-17 8:23,2019-09-17 8:43,data,4,IND,WKB,M,own,yes,12,1,package_chosen,yes,weak,yes,58,48,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,pakai GPS,1,1,1,1,1,0,0,0,1,0,0,0,0,0,corruption,weather,trash_pollutin,iuu,142,strongly_agree,strongly_disag,strongly_disag,agree,strongly_disag,strongly_disag,strongly_agree,disagree,agree,somewhat_trust,somewhat_trust,NA,trust_entirely,somewhat_trust,neutral,neutral,neutral,somewhat_trust,somewhat_trust,somewhat_trust,somewhat_trust,satisfied,satisfied,satisfied
7013,0,2019-09-17 8:47,2019-09-17 9:07,data,5,IND,WKB,M,own,no,11,2,package_chosen,yes,weak,yes,47,28,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,0,1,0,0,1,0,0,1,0,0,0,weather,iuu,trash_pollutin,corruption,497,agree,agree,strongly_disag,strongly_disag,strongly_disag,strongly_disag,agree,neutral,neutral,somewhat_trust,somewhat_trust,somewhat_trust,neutral,somewhat_trust,neutral,neutral,somewhat_trust,somewhat_trust,somewhat_trust,somewhat_trust,somewhat_trust,satisfied,extremely_sati,neutral
7014,1,2019-09-17 9:29,2019-09-17 9:46,data,14,IND,WKB,M,own,yes,10,2,package_chosen,no,strong,yes,41,21,secondary,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,1,0,0,0,0,0,0,1,0,0,0,iuu,weather,trash_pollutin,corruption,852,agree,disagree,disagree,agree,strongly_disag,strongly_disag,neutral,agree,strongly_disag,trust_entirely,trust_entirely,trust_entirely,somewhat_trust,somewhat_trust,neutral,neutral,somewhat_trust,somewhat_trust,somewhat_trust,somewhat_trust,trust_entirely,satisfied,extremely_sati,satisfied
8001,3,2019-10-03 8:01,2019-10-03 8:14,data,15,IND,JPR,M,own,no,6,2,package_chosen,yes,strong,no,51,30,secondary,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,weather,iuu,trash_pollutin,corruption,213,agree_str,agree,disagree_str,agree_str,agree,disagree,agree,agree,neutral,trust_entirely,trust_sw,trust_sw,neutral,trust_sw,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,satisfied,neutral
8002,2,2019-10-02 9:06,2019-10-02 9:27,data,14,IND,JPR,M,own,no,6,2,package_chosen,yes,weak,no,55,35,primary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,iuu,weather,trash_pollutin,corruption,355,agree,agree,disagree,disagree,neutral,disagree_str,disagree,agree,disagree_str,trust_entirely,neutral,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,trust_sw,distrust_sw,distrust_sw,neutral,neutral,satisfied,neutral
8003,4,2019-10-02 9:59,2019-10-02 10:20,data,16,IND,JPR,M,own,no,11,2,package_chosen,yes,weak,no,47,32,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,1,0,0,0,0,0,0,weather,iuu,trash_pollutin,corruption,284,agree,agree,agree,disagree_str,neutral,neutral,agree,neutral,disagree_str,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral,trust_sw,neutral,neutral,neutral,neutral,satisfied,neutral
8004,4,2019-10-03 3:06,2019-10-03 5:43,data,13,IND,JPR,M,own,no,10,2,package_chosen,no,moderate,yes,55,40,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,0,weather,iuu,corruption,trash_pollutin,355,agree,agree,agree,disagree_str,disagree,disagree_str,neutral,agree,agree,neutral,trust_sw,neutral,trust_sw,trust_sw,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,satisfied,satisfied
8005,1,2019-10-03 5:43,2019-10-03 5:59,data,11,IND,JPR,M,share_collective,no,6,1,package_chosen,yes,weak,yes,66,36,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,weather,trash_pollutin,corruption,iuu,213,agree,agree,agree,disagree_str,disagree,disagree,agree,agree,agree,trust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,neutral,satisfied,satisfied
8006,2,2019-10-03 6:09,2019-10-03 6:21,data,9,IND,JPR,M,own,no,11,1,package_chosen,yes,moderate,no,58,40,secondary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,iuu,corruption,weather,trash_pollutin,142,agree,neutral,agree,neutral,agree_str,disagree_str,agree,agree,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,neutral,satisfied,satisfied
